13600	0.000954
13700	0.000950
13800	0.000969
13900	0.000964
14000	0.000988
14100	0.000968
14200	0.000948
14300	0.000991
14400	0.000968
14500	0.000961
14600	0.000965
14700	0.000984
14800	0.000991
14900	0.001001
15000	0.001045
15100	0.001011
15200	0.001022
15300	0.001017
15400	0.001061
15500	0.001037
15600	0.001040
15700	0.001076
15800	0.001058
15900	0.001058
16000	0.001071
16100	0.001108
16200	0.001084
16300	0.001090
16400	0.001092
16500	0.001098
16600	0.001101
16700	0.001110
16800	0.001125
16900	0.001129
17000	0.001128
17100	0.001138
17200	0.001148
17300	0.001153
17400	0.001171
17500	0.001181
17600	0.001184
17700	0.001186
17800	0.001191
17900	0.001200
18000	0.001226
18100	0.001236
18200	0.001232
18300	0.001259
18400	0.001247
18500	0.001249
18600	0.001250
18700	0.001253
18800	0.001265
18900	0.001272
19000	0.001274
19100	0.001287
19200	0.001301
19300	0.001299
19400	0.001320
19500	0.001322
19600	0.001336
19700	0.001342
19800	0.001330
19900	0.001340
20000	0.001349
20100	0.001360
20200	0.001403
20300	0.001364
20400	0.001390
20500	0.001381
20600	0.001387
20700	0.001397
20800	0.001407
20900	0.001420
21000	0.001417
21100	0.001428
21200	0.001422
21300	0.001447
21400	0.001455
21500	0.001455
21600	0.001456
21700	0.001462
21800	0.001470
21900	0.001474
22000	0.001505
22100	0.001493
22200	0.001508
22300	0.001514
22400	0.001521
22500	0.001516
22600	0.001521
22700	0.001533
22800	0.001549
22900	0.001559
23000	0.001555
23100	0.001563
23200	0.001574
23300	0.001598
23400	0.001581
23500	0.001597
23600	0.001587
23700	0.001595
23800	0.001613
23900	0.001619
24000	0.001626
24100	0.001626
24200	0.001641
24300	0.001646
24400	0.001648
24500	0.001674
24600	0.001686
24700	0.001666
24800	0.001686
24900	0.001712
25000	0.001731
25100	0.001702
25200	0.001758
25300	0.001710
25400	0.001762
25500	0.001754
25600	0.001753
25700	0.001740
25800	0.001753
25900	0.001804
26000	0.001780
26100	0.001789
26200	0.001796
26300	0.001809
26400	0.001807
26500	0.001802
26600	0.001812
26700	0.001818
26800	0.001823
26900	0.001882
27000	0.001891
27100	0.001890
27200	0.001907
27300	0.001897
27400	0.001869
27500	0.001914
27600	0.001922
27700	0.001923
27800	0.001940
27900	0.001982
28000	0.001949
28100	0.001916
28200	0.002038
28300	0.002034
28400	0.002040
28500	0.002038
28600	0.002058
28700	0.002058
28800	0.002072
28900	0.002079
29000	0.002107
29100	0.002076
29200	0.002094
29300	0.002139
29400	0.002117
29500	0.002129
29600	0.002131
29700	0.002142
29800	0.002145
29900	0.002132
30000	0.002158
30100	0.002178
30200	0.002169
30300	0.002196
30400	0.002112
30500	0.002089
30600	0.002107
30700	0.002099
30800	0.002199
30900	0.002113
31000	0.002128
31100	0.002128
31200	0.002136
31300	0.002171
31400	0.002144
31500	0.002141
31600	0.002164
31700	0.002175
31800	0.002188
31900	0.002191
32000	0.002205
32100	0.002199
32200	0.002214
32300	0.002223
32400	0.002244
32500	0.002213
32600	0.002245
32700	0.002277
32800	0.002253
32900	0.002270
33000	0.002275
33100	0.002285
33200	0.002279
33300	0.002311
33400	0.002312
33500	0.002324
33600	0.002329
33700	0.002333
33800	0.002347
33900	0.002440
34000	0.002325
34100	0.002375
34200	0.002367
34300	0.002359
34400	0.002410
34500	0.002371
34600	0.002442
34700	0.002381
34800	0.002383
34900	0.002392
35000	0.002442
35100	0.002427
35200	0.002431
35300	0.002502
35400	0.002463
35500	0.002474
35600	0.002493
35700	0.002458
35800	0.002502
35900	0.002504
36000	0.002487
36100	0.002505
36200	0.002507
36300	0.002534
36400	0.002523
36500	0.002527
36600	0.002512
36700	0.002577
36800	0.002549
36900	0.002546
37000	0.002543
37100	0.002641
37200	0.002715
37300	0.002705
37400	0.002687
37500	0.002700
37600	0.002749
37700	0.002719
37800	0.002746
37900	0.002758
38000	0.002738
38100	0.002776
38200	0.002763
38300	0.002772
38400	0.002814
38500	0.002791
38600	0.002814
38700	0.002823
38800	0.002801
38900	0.002855
39000	0.002864
39100	0.002841
39200	0.002836
39300	0.002857
39400	0.002860
39500	0.002863
39600	0.002875
39700	0.002878
39800	0.002917
39900	0.002905
40000	0.002893
40100	0.002939
40200	0.002910
40300	0.002904
40400	0.002911
40500	0.002934
40600	0.002936
40700	0.002955
40800	0.002936
40900	0.002962
41000	0.002980
41100	0.002984
41200	0.002975
41300	0.003069
41400	0.003031
41500	0.002863
41600	0.002946
41700	0.002957
41800	0.002932
41900	0.002914
42000	0.002937
42100	0.002976
42200	0.002975
42300	0.002952
42400	0.002970
42500	0.002993
42600	0.002986
42700	0.002969
42800	0.002969
42900	0.003012
43000	0.002981
43100	0.003018
43200	0.003017
43300	0.003030
43400	0.003010
43500	0.003019
43600	0.003019
43700	0.003029
43800	0.003030
43900	0.003015
44000	0.003053
44100	0.003055
44200	0.003049
44300	0.003073
44400	0.003074
44500	0.003091
44600	0.003107
44700	0.003099
44800	0.003095
44900	0.003088
45000	0.003133
45100	0.003143
45200	0.003194
45300	0.003130
45400	0.003150
45500	0.003157
45600	0.003291
45700	0.003250
45800	0.003241
45900	0.003245
46000	0.003227
46100	0.003268
46200	0.003211
46300	0.003253
46400	0.003264
46500	0.003234
46600	0.003234
46700	0.003260
46800	0.003338
46900	0.003284
47000	0.003317
47100	0.003315
47200	0.003307
47300	0.003314
47400	0.003284
47500	0.003285
47600	0.003320
47700	0.003350
47800	0.003349
47900	0.003410
48000	0.003386
48100	0.003406
48200	0.003392
48300	0.003378
48400	0.003367
48500	0.003386
48600	0.003372
48700	0.003402
48800	0.003381
48900	0.003385
49000	0.003405
49100	0.003452
49200	0.003464
49300	0.003473
49400	0.003444
49500	0.003511
49600	0.003435
49700	0.003438
49800	0.003476
49900	0.003473
